"PID","MS_SubClass","MS_Zoning","Lot_Frontage","Lot_Area","Alley","Lot_Shape","Land_Contour","Lot_Config","Land_Slope","Neighborhood","Condition_1","Bldg_Type","House_Style","Overall_Qual","Overall_Cond","Year_Built","Year_Remod_Add","Roof_Style","Exterior_1st","Exterior_2nd","Mas_Vnr_Type","Mas_Vnr_Area","Exter_Qual","Exter_Cond","Foundation","Bsmt_Qual","Bsmt_Cond","Bsmt_Exposure","BsmtFin_Type_1","BsmtFin_SF_1","BsmtFin_Type_2","BsmtFin_SF_2","Bsmt_Unf_SF","Total_Bsmt_SF","Heating_QC","Central_Air","Electrical","First_Flr_SF","Second_Flr_SF","Gr_Liv_Area","Bsmt_Full_Bath","Bsmt_Half_Bath","Full_Bath","Half_Bath","Bedroom_AbvGr","Kitchen_AbvGr","Kitchen_Qual","TotRms_AbvGrd","Functional","Fireplaces","Fireplace_Qu","Garage_Type","Garage_Yr_Blt","Garage_Finish","Garage_Cars","Garage_Area","Garage_Qual","Garage_Cond","Paved_Drive","Wood_Deck_SF","Open_Porch_SF","Enclosed_Porch","Three_season_porch","Screen_Porch","Fence","Misc_Val","Mo_Sold","Year_Sold","Sale_Type","Sale_Condition","Sale_Price"
910202060,"One_and_Half_Story_Finished_All_Ages","Residential_Medium_Density",40,5436,"No_Alley_Access","Regular","Lvl","Inside","Gtl","Iowa_DOT_and_Rail_Road","Norm","OneFam","One_and_Half_Fin","Below_Average","Very_Good",1922,2007,"Gable","VinylSd","VinylSd","None",0,"Typical","Good","BrkTil","Typical","Typical","No","BLQ",2,"Unf",0,61,796,"Good","Y","SBrkr",796,358,1154,1,0,1,0,3,1,"Good",7,"Typ",0,"No_Fireplace","Detchd",1922,"Unf",1,240,"Typical","Typical","Dirt_Gravel",0,96,0,0,0,"Minimum_Privacy",0,5,2010,"WD ","Normal",125500
910205120,"One_and_Half_Story_Finished_All_Ages","Residential_Medium_Density",50,9140,"No_Alley_Access","Regular","HLS","Inside","Gtl","Iowa_DOT_and_Rail_Road","Norm","OneFam","One_and_Half_Fin","Above_Average","Average",1921,1975,"Gable","Wd Sdng","Wd Sdng","None",0,"Typical","Typical","BrkTil","Typical","Typical","Mn","BLQ",2,"Unf",0,321,629,"Fair","Y","SBrkr",727,380,1107,0,0,1,0,2,1,"Typical",5,"Typ",0,"No_Fireplace","Detchd",1950,"Unf",1,625,"Typical","Typical","Paved",0,56,0,0,200,"Minimum_Privacy",0,4,2010,"COD","Normal",110000
911128180,"One_and_Half_Story_Finished_All_Ages","C_all",60,7500,"No_Alley_Access","Regular","Lvl","Inside","Gtl","Iowa_DOT_and_Rail_Road","Norm","OneFam","One_and_Half_Fin","Below_Average","Below_Average",1920,1950,"Gable","MetalSd","MetalSd","None",0,"Typical","Good","CBlock","Typical","Typical","No","Unf",7,"Unf",0,698,698,"Typical","Y","FuseA",698,430,1128,0,0,1,0,2,1,"Typical",6,"Typ",0,"No_Fireplace","Detchd",1980,"RFn",2,528,"Typical","Typical","Paved",30,0,164,0,0,"No_Fence",0,4,2010,"COD","Abnorml",68400
911202100,"One_and_Half_Story_Finished_All_Ages","C_all",66,8712,"Paved","Regular","HLS","Inside","Mod","Iowa_DOT_and_Rail_Road","Norm","OneFam","One_and_Half_Fin","Below_Average","Good",1900,1950,"Gable","MetalSd","MetalSd","None",0,"Typical","Typical","Stone","Typical","Typical","Mn","Unf",7,"Unf",0,859,859,"Good","Y","SBrkr",859,319,1178,0,0,1,0,2,1,"Typical",7,"Typ",0,"No_Fireplace","Detchd",1964,"RFn",1,384,"Typical","Typical","Dirt_Gravel",68,0,98,0,0,"No_Fence",0,1,2010,"WD ","Abnorml",102776
911204100,"One_Story_1945_and_Older","C_all",66,8712,"No_Alley_Access","Regular","Lvl","Corner","Gtl","Iowa_DOT_and_Rail_Road","Norm","OneFam","One_Story","Below_Average","Good",1896,1950,"Hip","Wd Sdng","Wd Sdng","None",0,"Fair","Fair","CBlock","Typical","Typical","No","Unf",7,"Unf",0,756,756,"Good","Y","SBrkr",952,0,952,0,0,1,0,3,1,"Typical",5,"Typ",0,"No_Fireplace","Detchd",1896,"RFn",1,330,"Typical","Typical","Dirt_Gravel",0,0,265,0,0,"No_Fence",0,6,2010,"WD ","Alloca",50138
911370510,"One_Story_PUD_1946_and_Newer","Residential_Medium_Density",44,3811,"No_Alley_Access","Slightly_Irregular","HLS","Corner","Mod","Crawford","Artery","TwnhsE","One_Story","Very_Good","Average",2004,2005,"Hip","CemntBd","CmentBd","Stone",186,"Good","Typical","PConc","Excellent","Typical","Gd","GLQ",3,"Unf",0,221,1594,"Excellent","Y","SBrkr",1646,0,1646,1,1,2,0,2,1,"Good",5,"Typ",1,"Good","Attchd",2004,"Fin",2,525,"Typical","Typical","Paved",128,53,0,0,155,"No_Fence",0,5,2010,"WD ","Normal",246000
914475090,"Split_or_Multilevel","Residential_Low_Density",74,9620,"No_Alley_Access","Regular","Lvl","Inside","Gtl","Mitchell","Norm","OneFam","SLvl","Above_Average","Good",1977,1977,"Gable","Plywood","Plywood","None",0,"Typical","Typical","CBlock","Typical","Typical","No","ALQ",1,"Unf",0,564,1243,"Typical","Y","SBrkr",1285,0,1285,0,1,2,0,3,1,"Good",6,"Typ",1,"Fair","Attchd",1977,"Unf",2,473,"Typical","Typical","Paved",375,26,0,0,0,"Good_Privacy",80,5,2010,"WD ","Normal",190000
914476520,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",129,9196,"No_Alley_Access","Slightly_Irregular","Lvl","Inside","Gtl","Mitchell","Norm","OneFam","One_Story","Good","Average",2003,2003,"Gable","VinylSd","VinylSd","None",0,"Good","Typical","PConc","Excellent","Typical","No","Unf",7,"Unf",0,1560,1560,"Excellent","Y","SBrkr",1560,0,1560,0,0,2,0,3,1,"Good",7,"Typ",0,"No_Fireplace","Attchd",2003,"Fin",2,573,"Typical","Typical","Paved",100,150,0,0,0,"No_Fence",0,4,2010,"WD ","Normal",201000
914478110,"Duplex_All_Styles_and_Ages","Residential_Low_Density",0,12760,"No_Alley_Access","Slightly_Irregular","Lvl","Inside","Gtl","Mitchell","Norm","Duplex","One_Story","Above_Average","Average",1976,1976,"Gable","Plywood","Plywood","None",0,"Typical","Typical","CBlock","Typical","Typical","No","Unf",7,"Unf",0,1958,1958,"Typical","Y","SBrkr",2048,0,2048,0,0,3,0,5,2,"Typical",9,"Typ",0,"No_Fireplace","More_Than_Two_Types",1976,"Unf",2,776,"Typical","Typical","Paved",0,0,0,0,0,"No_Fence",0,3,2010,"ConLD","Normal",170000
916386010,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",88,11896,"No_Alley_Access","Slightly_Irregular","Lvl","Corner","Gtl","Timberland","Norm","OneFam","One_Story","Good","Average",2008,2008,"Gable","VinylSd","VinylSd","Stone",60,"Good","Typical","PConc","Good","Typical","No","GLQ",3,"Unf",0,1258,1336,"Excellent","Y","SBrkr",1346,0,1346,1,0,2,0,3,1,"Good",6,"Typ",1,"Typical","Attchd",2008,"Fin",3,660,"Typical","Typical","Paved",100,48,0,0,0,"No_Fence",0,5,2010,"WD ","Normal",220000
916386020,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",73,9803,"No_Alley_Access","Regular","Lvl","Inside","Gtl","Timberland","Norm","OneFam","One_Story","Good","Average",2009,2010,"Gable","VinylSd","VinylSd","None",0,"Good","Typical","PConc","Good","Typical","No","Unf",7,"Unf",0,1214,1214,"Excellent","Y","SBrkr",1214,0,1214,0,0,2,0,2,1,"Good",6,"Typ",0,"No_Fireplace","Attchd",2010,"RFn",2,520,"Typical","Typical","Paved",0,25,0,0,0,"No_Fence",0,1,2010,"New","Partial",179781
916386060,"Two_Story_1946_and_Newer","Residential_Low_Density",73,9802,"No_Alley_Access","Regular","Lvl","Inside","Gtl","Timberland","Norm","OneFam","Two_Story","Average","Average",2006,2007,"Gable","VinylSd","VinylSd","None",0,"Typical","Typical","PConc","Good","Typical","No","Unf",7,"Unf",0,384,384,"Good","Y","SBrkr",744,700,1444,0,0,2,1,3,1,"Typical",7,"Typ",0,"No_Fireplace","BuiltIn",2007,"Fin",2,400,"Typical","Typical","Paved",100,0,0,0,0,"No_Fence",0,4,2010,"WD ","Normal",174000
916386090,"Two_Story_1946_and_Newer","Residential_Low_Density",92,12003,"No_Alley_Access","Regular","Lvl","Corner","Gtl","Timberland","Norm","OneFam","Two_Story","Very_Good","Average",2009,2010,"Gable","VinylSd","VinylSd","BrkFace",84,"Good","Typical","PConc","Excellent","Typical","No","Unf",7,"Unf",0,774,774,"Excellent","Y","SBrkr",774,1194,1968,0,0,2,1,4,1,"Excellent",8,"Typ",1,"Good","BuiltIn",2009,"Fin",3,680,"Typical","Typical","Paved",0,75,0,0,0,"No_Fence",0,5,2010,"New","Partial",269500
916455170,"Two_Story_1946_and_Newer","Residential_Low_Density",80,11316,"No_Alley_Access","Regular","Lvl","Corner","Gtl","Timberland","Norm","OneFam","Two_Story","Good","Average",2002,2003,"Gable","VinylSd","VinylSd","BrkFace",44,"Good","Typical","PConc","Good","Typical","No","GLQ",3,"Unf",0,193,817,"Excellent","Y","SBrkr",824,1070,1894,1,0,2,1,4,1,"Good",8,"Typ",1,"Good","BuiltIn",2002,"Fin",2,510,"Typical","Typical","Paved",0,40,0,0,0,"No_Fence",0,2,2010,"WD ","Normal",214900
921128020,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",89,13214,"No_Alley_Access","Slightly_Irregular","HLS","Inside","Gtl","Timberland","Norm","OneFam","One_Story","Excellent","Average",2008,2009,"Hip","Stucco","CmentBd","None",0,"Excellent","Typical","PConc","Excellent","Typical","Gd","Unf",7,"Unf",0,2002,2002,"Excellent","Y","SBrkr",2018,0,2018,0,0,2,0,3,1,"Excellent",10,"Typ",1,"Good","Attchd",2009,"Fin",3,746,"Typical","Typical","Paved",144,76,0,0,0,"No_Fence",0,5,2010,"WD ","Normal",378500
923202105,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",93,10114,"No_Alley_Access","Regular","Lvl","Inside","Gtl","Mitchell","Norm","OneFam","One_Story","Average","Average",2004,2005,"Gable","VinylSd","VinylSd","None",0,"Typical","Typical","PConc","Excellent","Typical","Av","Unf",7,"Unf",0,1430,1430,"Excellent","Y","SBrkr",1430,0,1430,0,0,2,0,3,1,"Good",7,"Typ",0,"No_Fireplace","Attchd",2004,"RFn",2,624,"Typical","Typical","Paved",0,0,0,0,0,"No_Fence",0,3,2010,"WD ","Normal",173500
923204150,"Duplex_All_Styles_and_Ages","Residential_Low_Density",94,9400,"No_Alley_Access","Regular","Low","Corner","Gtl","Mitchell","Norm","Duplex","Two_Story","Above_Average","Average",1971,1971,"Mansard","MetalSd","Wd Shng","None",0,"Typical","Typical","CBlock","Typical","Typical","Av","Unf",7,"Unf",0,912,912,"Typical","Y","SBrkr",912,912,1824,0,0,2,2,4,2,"Typical",8,"Typ",0,"No_Fireplace","No_Garage",NA,"No_Garage",0,0,"No_Garage","No_Garage","Paved",128,0,0,0,0,"No_Fence",0,4,2010,"WD ","Normal",139000
923205015,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",0,11875,"No_Alley_Access","Regular","Lvl","Inside","Gtl","Mitchell","Norm","OneFam","One_Story","Average","Average",1999,1999,"Gable","VinylSd","VinylSd","None",0,"Typical","Typical","PConc","Good","Typical","No","Unf",7,"Unf",0,1344,1344,"Excellent","Y","SBrkr",1344,0,1344,0,0,2,0,3,1,"Typical",7,"Typ",1,"Good","Attchd",2001,"Unf",2,686,"Typical","Typical","Paved",328,0,0,0,0,"No_Fence",0,6,2010,"WD ","Normal",166500
923225390,"One_Story_PUD_1946_and_Newer","Residential_Medium_Density",31,2394,"No_Alley_Access","Regular","Low","Inside","Mod","Meadow_Village","Norm","Twnhs","One_Story","Average","Above_Average",1973,1973,"Gable","CemntBd","CmentBd","None",0,"Typical","Typical","CBlock","Good","Typical","Gd","GLQ",3,"Unf",0,30,945,"Excellent","Y","SBrkr",945,0,945,1,1,1,0,2,1,"Typical",5,"Typ",1,"Poor","Attchd",1973,"RFn",1,253,"Typical","Typical","Paved",174,0,56,0,108,"No_Fence",0,5,2010,"WD ","Normal",119500
923225440,"Two_Story_PUD_1946_and_Newer","Residential_Medium_Density",36,2592,"No_Alley_Access","Regular","Lvl","Inside","Gtl","Meadow_Village","Norm","TwnhsE","Two_Story","Average","Fair",1976,1976,"Gable","CemntBd","CmentBd","None",0,"Typical","Typical","CBlock","Good","Typical","No","Rec",6,"BLQ",232,175,536,"Typical","Y","SBrkr",536,576,1112,0,0,1,1,3,1,"Typical",4,"Typ",0,"No_Fireplace","Attchd",1976,"Unf",1,336,"Typical","Typical","Paved",182,0,0,0,0,"No_Fence",0,4,2010,"WD ","Normal",85000
923226320,"PUD_Multilevel_Split_Level_Foyer","Residential_Medium_Density",21,1491,"No_Alley_Access","Regular","Lvl","Inside","Gtl","Meadow_Village","Norm","TwnhsE","SFoyer","Below_Average","Above_Average",1972,1972,"Gable","CemntBd","CmentBd","None",0,"Typical","Typical","CBlock","Good","Typical","Av","LwQ",4,"GLQ",480,0,630,"Excellent","Y","SBrkr",630,0,630,1,0,1,0,1,1,"Typical",3,"Typ",0,"No_Fireplace","No_Garage",NA,"No_Garage",0,0,"No_Garage","No_Garage","Paved",96,24,0,0,0,"No_Fence",0,5,2010,"WD ","Normal",75500
923228270,"Two_Story_PUD_1946_and_Newer","Residential_Medium_Density",21,1900,"No_Alley_Access","Regular","Lvl","Inside","Gtl","Meadow_Village","Norm","TwnhsE","Two_Story","Below_Average","Below_Average",1970,1970,"Gable","CemntBd","CmentBd","None",0,"Typical","Typical","CBlock","Typical","Typical","No","Unf",7,"Unf",0,546,546,"Excellent","Y","SBrkr",546,546,1092,0,0,1,1,3,1,"Typical",5,"Typ",0,"No_Fireplace","No_Garage",NA,"No_Garage",0,0,"No_Garage","No_Garage","Paved",0,0,0,0,0,"No_Fence",0,6,2010,"WD ","Normal",88250
923230190,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",50,6953,"No_Alley_Access","Regular","Lvl","Inside","Gtl","Mitchell","Norm","OneFam","One_Story","Average","Good",1971,2004,"Gable","VinylSd","VinylSd","None",0,"Typical","Good","CBlock","Typical","Typical","No","ALQ",1,"Unf",0,395,864,"Excellent","Y","SBrkr",874,0,874,0,0,1,0,3,1,"Typical",5,"Typ",0,"No_Fireplace","Detchd",1971,"Unf",1,352,"Typical","Typical","Paved",0,0,0,0,0,"No_Fence",0,6,2010,"ConLD","Normal",130000
923251080,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",0,26142,"No_Alley_Access","Slightly_Irregular","Lvl","CulDSac","Gtl","Mitchell","Norm","OneFam","One_Story","Average","Good",1962,1962,"Gable","HdBoard","HdBoard","BrkFace",189,"Typical","Typical","CBlock","Typical","Typical","No","Rec",6,"Unf",0,595,1188,"Typical","Y","SBrkr",1188,0,1188,0,0,1,0,3,1,"Typical",6,"Typ",0,"No_Fireplace","Attchd",1962,"Unf",1,312,"Typical","Typical","Partial_Pavement",261,39,0,0,0,"No_Fence",0,4,2010,"WD ","Normal",157900
923276030,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",76,12887,"No_Alley_Access","Regular","Lvl","Inside","Gtl","Mitchell","Norm","OneFam","One_Story","Average","Good",1984,1984,"Gable","VinylSd","VinylSd","None",0,"Typical","Typical","CBlock","Good","Typical","Mn","Rec",6,"GLQ",590,36,833,"Typical","Y","SBrkr",833,0,833,1,0,1,0,2,1,"Good",5,"Typ",0,"No_Fireplace","Attchd",1984,"Unf",2,495,"Typical","Typical","Paved",431,0,0,0,0,"Minimum_Privacy",0,4,2010,"WD ","Normal",149900
924151040,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",76,9892,"No_Alley_Access","Regular","Lvl","Inside","Mod","Mitchell","Norm","OneFam","One_Story","Very_Good","Average",1994,1995,"Hip","VinylSd","VinylSd","None",0,"Good","Good","PConc","Good","Good","Gd","GLQ",3,"LwQ",284,54,1679,"Excellent","Y","SBrkr",1803,0,1803,1,1,2,1,3,1,"Good",6,"Typ",2,"Typical","Attchd",1994,"Unf",2,482,"Typical","Typical","Paved",129,64,222,0,0,"Good_Wood",0,2,2010,"WD ","Normal",285000
924152030,"Two_Story_1946_and_Newer","Residential_Low_Density",74,12961,"No_Alley_Access","Regular","Lvl","Inside","Gtl","Mitchell","Norm","OneFam","Two_Story","Above_Average","Average",1993,1994,"Gable","VinylSd","VinylSd","None",0,"Good","Good","PConc","Good","Typical","Mn","GLQ",3,"Unf",0,208,1152,"Excellent","Y","SBrkr",1152,645,1797,1,0,2,1,3,1,"Good",7,"Typ",1,"Fair","Attchd",1993,"Fin",2,616,"Typical","Typical","Paved",162,312,0,0,0,"No_Fence",0,3,2010,"WD ","Normal",231000
526302110,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",74,13008,"No_Alley_Access","Slightly_Irregular","Lvl","Inside","Gtl","North_Ames","Norm","OneFam","One_Story","Above_Average","Average",1956,1956,"Gable","MetalSd","MetalSd","None",0,"Typical","Typical","CBlock","Fair","Fair","No","Rec",6,"Unf",0,318,882,"Typical","Y","SBrkr",882,0,882,0,0,1,0,2,1,"Typical",5,"Typ",0,"No_Fireplace","Attchd",1956,"Unf",1,502,"Typical","Typical","Paved",0,0,0,0,0,"No_Fence",0,10,2009,"WD ","Normal",124500
526351100,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",85,10200,"No_Alley_Access","Regular","Lvl","Inside","Gtl","North_Ames","Norm","OneFam","One_Story","Above_Average","Average",1974,1974,"Hip","Plywood","Plywood","BrkFace",440,"Typical","Typical","CBlock","Typical","Typical","No","LwQ",4,"Unf",0,590,1434,"Typical","Y","SBrkr",1434,0,1434,1,0,2,0,4,1,"Typical",7,"Typ",1,"Good","Attchd",1974,"RFn",2,528,"Typical","Typical","Paved",80,21,0,0,0,"No_Fence",0,6,2009,"WD ","Normal",157000
526355080,"Split_or_Multilevel","Residential_Low_Density",75,13860,"No_Alley_Access","Regular","Lvl","Inside","Gtl","North_Ames","Norm","OneFam","SLvl","Very_Good","Good",1972,1995,"Gable","Plywood","Wd Sdng","None",0,"Good","Typical","CBlock","Good","Typical","Gd","GLQ",3,"Unf",0,542,1952,"Good","Y","SBrkr",2000,704,2704,1,0,2,1,4,1,"Excellent",9,"Typ",3,"Typical","Attchd",1972,"Fin",2,538,"Typical","Typical","Paved",269,111,0,0,0,"Minimum_Privacy",0,7,2009,"WD ","Normal",345000
527105070,"Two_Story_1946_and_Newer","Residential_Low_Density",88,10179,"No_Alley_Access","Slightly_Irregular","Lvl","Corner","Gtl","Gilbert","Norm","OneFam","Two_Story","Above_Average","Average",1997,1997,"Gable","VinylSd","VinylSd","None",0,"Typical","Typical","PConc","Good","Typical","No","ALQ",1,"Unf",0,98,945,"Excellent","Y","SBrkr",945,663,1608,0,0,2,1,3,1,"Typical",7,"Typ",1,"Typical","Attchd",1997,"Fin",2,470,"Typical","Typical","Paved",252,30,0,0,0,"No_Fence",0,7,2009,"WD ","Normal",189500
527105130,"Two_Story_1946_and_Newer","Residential_Low_Density",0,11792,"No_Alley_Access","Slightly_Irregular","Lvl","Inside","Gtl","Gilbert","Norm","OneFam","Two_Story","Very_Good","Average",2003,2003,"Gable","VinylSd","VinylSd","BrkFace",188,"Good","Typical","PConc","Good","Typical","Gd","GLQ",3,"Unf",0,158,1008,"Excellent","Y","SBrkr",1008,1275,2283,0,0,2,1,4,1,"Good",9,"Typ",1,"Good","BuiltIn",2003,"Fin",3,632,"Typical","Typical","Paved",120,46,0,0,0,"No_Fence",0,8,2009,"WD ","Normal",270000
527108070,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",42,14892,"No_Alley_Access","Slightly_Irregular","HLS","CulDSac","Gtl","Gilbert","Norm","OneFam","One_Story","Excellent","Average",2006,2007,"Gable","VinylSd","VinylSd","Stone",160,"Excellent","Typical","PConc","Excellent","Typical","Gd","GLQ",3,"Unf",0,426,1746,"Excellent","Y","SBrkr",1746,0,1746,1,0,2,0,3,1,"Excellent",7,"Typ",2,"Good","Attchd",2006,"Fin",3,758,"Typical","Typical","Paved",201,39,0,0,0,"No_Fence",0,10,2009,"WD ","Normal",377500
527110020,"Split_or_Multilevel","Residential_Low_Density",0,8530,"No_Alley_Access","Slightly_Irregular","Lvl","Inside","Gtl","Gilbert","Norm","OneFam","SLvl","Good","Average",1995,1996,"Gable","HdBoard","HdBoard","BrkFace",22,"Typical","Typical","PConc","Good","Typical","No","Unf",7,"Unf",0,384,384,"Good","Y","SBrkr",804,670,1474,0,0,2,1,3,1,"Typical",7,"Typ",1,"Typical","BuiltIn",1995,"Fin",2,400,"Typical","Typical","Paved",120,72,0,0,0,"No_Fence",700,5,2009,"WD ","Normal",168500
527131030,"One_Story_PUD_1946_and_Newer","Residential_Low_Density",40,5664,"No_Alley_Access","Slightly_Irregular","Lvl","Inside","Gtl","Stone_Brook","Norm","TwnhsE","One_Story","Very_Good","Average",2000,2000,"Gable","CemntBd","CmentBd","None",0,"Good","Typical","PConc","Good","Typical","No","GLQ",3,"Unf",0,343,1501,"Excellent","Y","SBrkr",1659,0,1659,1,0,2,0,2,1,"Excellent",5,"Typ",1,"Excellent","Attchd",2000,"Fin",2,499,"Typical","Typical","Paved",212,59,0,0,0,"No_Fence",0,10,2009,"WD ","Normal",278000
527146010,"One_Story_PUD_1946_and_Newer","Residential_Low_Density",57,8013,"No_Alley_Access","Slightly_Irregular","Lvl","Corner","Gtl","Stone_Brook","Norm","TwnhsE","One_Story","Very_Good","Average",1995,1996,"Gable","CemntBd","CmentBd","None",0,"Good","Typical","PConc","Good","Typical","No","GLQ",3,"Unf",0,846,1587,"Excellent","Y","SBrkr",1734,0,1734,1,0,2,0,2,1,"Good",6,"Typ",0,"No_Fireplace","Attchd",1995,"RFn",2,528,"Typical","Typical","Paved",52,50,0,0,0,"No_Fence",0,9,2009,"WD ","Normal",239500
527161040,"Split_or_Multilevel","Residential_Low_Density",57,8923,"No_Alley_Access","Slightly_Irregular","Lvl","Inside","Gtl","Gilbert","Norm","OneFam","SLvl","Good","Average",1998,1998,"Gable","VinylSd","VinylSd","None",0,"Good","Typical","PConc","Good","Typical","No","GLQ",3,"Unf",0,195,384,"Good","Y","SBrkr",751,631,1382,0,0,2,1,3,1,"Typical",7,"Typ",1,"Typical","BuiltIn",1998,"Fin",2,396,"Typical","Typical","Paved",256,0,0,0,0,"No_Fence",0,2,2009,"WD ","Normal",177500
527162110,"Two_Story_1946_and_Newer","Residential_Low_Density",74,10141,"No_Alley_Access","Slightly_Irregular","Lvl","Corner","Gtl","Gilbert","Norm","OneFam","Two_Story","Good","Average",1998,1998,"Gable","VinylSd","VinylSd","BrkFace",40,"Typical","Typical","PConc","Good","Typical","No","Unf",7,"Unf",0,832,832,"Good","Y","SBrkr",885,833,1718,0,0,2,1,3,1,"Typical",7,"Typ",1,"Typical","Attchd",1998,"Fin",2,427,"Typical","Typical","Paved",0,94,0,0,291,"No_Fence",0,12,2009,"WD ","Normal",185000
527162120,"Two_Story_1946_and_Newer","Residential_Low_Density",60,7500,"No_Alley_Access","Regular","Lvl","Inside","Gtl","Gilbert","Norm","OneFam","Two_Story","Above_Average","Average",1998,1999,"Gable","VinylSd","VinylSd","None",0,"Good","Typical","PConc","Good","Typical","No","GLQ",3,"Unf",0,476,952,"Good","Y","SBrkr",952,684,1636,1,0,2,1,3,1,"Typical",7,"Typ",1,"Typical","Attchd",1998,"Fin",2,440,"Typical","Typical","Paved",0,84,0,0,0,"No_Fence",0,10,2009,"WD ","Normal",191000
527163040,"Two_Story_1946_and_Newer","Residential_Low_Density",59,7837,"No_Alley_Access","Slightly_Irregular","Lvl","Inside","Gtl","Gilbert","Norm","OneFam","Two_Story","Above_Average","Good",1993,1994,"Gable","VinylSd","VinylSd","None",0,"Good","Typical","PConc","Good","Typical","No","Unf",7,"Unf",0,799,799,"Good","Y","SBrkr",799,772,1571,0,0,2,1,3,1,"Typical",7,"Typ",1,"Typical","Attchd",1993,"RFn",2,380,"Typical","Typical","Paved",0,40,0,0,0,"No_Fence",0,5,2009,"WD ","Normal",178000
527163070,"Two_Story_1946_and_Newer","Residential_Low_Density",0,9765,"No_Alley_Access","Moderately_Irregular","Lvl","Corner","Gtl","Gilbert","Norm","OneFam","Two_Story","Above_Average","Very_Good",1993,1993,"Gable","VinylSd","VinylSd","BrkFace",68,"Excellent","Good","PConc","Good","Good","No","ALQ",1,"Unf",0,370,680,"Good","Y","SBrkr",680,790,1470,0,0,2,1,3,1,"Typical",6,"Typ",1,"Typical","BuiltIn",1993,"Fin",2,420,"Typical","Typical","Paved",232,63,0,0,0,"No_Fence",480,4,2009,"WD ","Normal",185000
527164020,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",58,7250,"No_Alley_Access","Regular","Lvl","Inside","Gtl","Gilbert","Norm","OneFam","One_Story","Above_Average","Average",1993,1993,"Gable","HdBoard","HdBoard","BrkFace",45,"Typical","Typical","PConc","Good","Typical","No","Unf",7,"Unf",0,1181,1181,"Excellent","Y","SBrkr",1190,0,1190,0,0,2,0,3,1,"Good",6,"Typ",1,"Typical","Attchd",1993,"Unf",2,430,"Typical","Typical","Paved",0,21,0,0,0,"No_Fence",0,11,2009,"WD ","Normal",166000
527164060,"Two_Story_1946_and_Newer","Residential_Low_Density",0,9636,"No_Alley_Access","Slightly_Irregular","Lvl","Corner","Gtl","Gilbert","Norm","OneFam","Two_Story","Above_Average","Average",1992,1993,"Gable","VinylSd","VinylSd","None",0,"Typical","Typical","PConc","Good","Typical","No","Unf",7,"Unf",0,808,808,"Good","Y","SBrkr",808,785,1593,0,0,2,1,3,1,"Typical",7,"Typ",1,"Typical","BuiltIn",1993,"RFn",2,389,"Typical","Typical","Paved",342,40,0,0,0,"Minimum_Privacy",0,12,2009,"WD ","Normal",178000
